objectid,labid,sampleid,sampletype,sizefraction,particleid,morphology,color,photoid,chemicalid,polymerid,plastic,comments,length,width,timeimagesmeasurements,instrumenttype,microscopy,nilered,chemicalid_method
15586,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_48,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,233.4462,1,1,Stereoscope,Y,NA,NA
15587,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_49,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,276.851,1,1,Stereoscope,Y,NA,NA
15588,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_50,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,274.4915,1,1,Stereoscope,Y,NA,NA
15589,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_51,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,299.94,1,1,Stereoscope,Y,NA,NA
15590,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_52,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,273.2783,1,1,Stereoscope,Y,NA,NA
15591,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_53,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,256.1648,1,1,Stereoscope,Y,NA,NA
15592,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_54,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,203.6906,1,1,Stereoscope,Y,NA,NA
15593,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_55,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,277.0479,1,1,Stereoscope,Y,NA,NA
15594,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_56,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,296.6465,1,1,Stereoscope,Y,NA,NA
15595,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_57,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,180.4392,1,1,Stereoscope,Y,NA,NA
15596,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_58,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,303.0795,1,1,Stereoscope,Y,NA,NA
15597,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_59,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,243.0118,1,1,Stereoscope,Y,NA,NA
15598,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_60,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,232.9637,1,1,Stereoscope,Y,NA,NA
15599,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_61,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,270.3496,1,1,Stereoscope,Y,NA,NA
15600,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_62,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,300.3087,1,1,Stereoscope,Y,NA,NA
15601,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_63,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,309.2156,1,1,Stereoscope,Y,NA,NA
15602,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_64,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,315.0356,1,1,Stereoscope,Y,NA,NA
15603,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_65,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,267.9312,1,1,Stereoscope,Y,NA,NA
15604,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_66,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,268.5417,1,1,Stereoscope,Y,NA,NA
15605,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_67,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,270.0725,1,1,Stereoscope,Y,NA,NA
15606,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_68,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,230.9358,1,1,Stereoscope,Y,NA,NA
15607,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_69,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,297.9428,1,1,Stereoscope,Y,NA,NA
15608,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_70,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,442.9625,1,1,Stereoscope,Y,NA,NA
15609,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_71,Pellet,Grey,G_CW_3_Stereoscope_212-500_46-71,NA,NA,NA,no width measurements - length / diameter measurements only,266.1297,1,1,Stereoscope,Y,NA,NA
15610,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_72,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,416.1062,1,1,Stereoscope,Y,NA,NA
15611,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_73,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,444.6303,1,1,Stereoscope,Y,NA,NA
15612,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_74,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,431.0182,1,1,Stereoscope,Y,NA,NA
15613,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_75,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,408.2988,1,1,Stereoscope,Y,NA,NA
15614,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_76,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,387.1412,1,1,Stereoscope,Y,NA,NA
15615,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_77,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,446.5879,1,1,Stereoscope,Y,NA,NA
15616,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_78,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,412.4048,1,1,Stereoscope,Y,NA,NA
15617,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_79,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,416.2242,1,1,Stereoscope,Y,NA,NA
15618,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_80,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,409.0971,1,1,Stereoscope,Y,NA,NA
15619,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_81,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,418.1241,1,1,Stereoscope,Y,NA,NA
15620,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_82,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,409.631,1,1,Stereoscope,Y,NA,NA
15621,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_83,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,409.0004,1,1,Stereoscope,Y,NA,NA
15622,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_84,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,420.5417,1,1,Stereoscope,Y,NA,NA
15623,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_85,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,410.3016,1,1,Stereoscope,Y,NA,NA
15624,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_86,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,417.3308,1,1,Stereoscope,Y,NA,NA
15625,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_87,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,408.3324,1,1,Stereoscope,Y,NA,NA
15626,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_88,Sphere,Grey,G_CW_3_Stereoscope_212-500_72-88,NA,NA,NA,no width measurements - length / diameter measurements only,407.1518,1,1,Stereoscope,Y,NA,NA
15627,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_89,Fiber,Red,G_CW_3_Stereoscope_212-500_89-95,NA,NA,NA,no width measurements - length / diameter measurements only,1087.2,1,1,Stereoscope,Y,NA,NA
15628,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_90,Fiber,Red,G_CW_3_Stereoscope_212-500_89-95,NA,NA,NA,no width measurements - length / diameter measurements only,1766.6,1,1,Stereoscope,Y,NA,NA
15629,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_91,Fiber,Red,G_CW_3_Stereoscope_212-500_89-95,NA,NA,NA,no width measurements - length / diameter measurements only,2088.3,1,1,Stereoscope,Y,NA,NA
15630,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_92,Fiber,Red,G_CW_3_Stereoscope_212-500_89-95,NA,NA,NA,no width measurements - length / diameter measurements only,3016.2,1,1,Stereoscope,Y,NA,NA
15631,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_93,Fiber,Red,G_CW_3_Stereoscope_212-500_89-95,NA,NA,NA,no width measurements - length / diameter measurements only,849.24,1,1,Stereoscope,Y,NA,NA
15632,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_94,Fiber,Red,G_CW_3_Stereoscope_212-500_89-95,NA,NA,NA,no width measurements - length / diameter measurements only,2193.5,1,1,Stereoscope,Y,NA,NA
15633,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_95,Fiber,Red,G_CW_3_Stereoscope_212-500_89-95,NA,NA,NA,no width measurements - length / diameter measurements only,1326,1,1,Stereoscope,Y,NA,NA
15634,G,G_CW_3,CW,212-500 um,G_CW_3_Stereoscope_212-500_96,Fragment,Red,G_CW_3_Stereoscope_212-500_96-96,NA,NA,NA,no width measurements - length / diameter measurements only,149.8409,1,1,Stereoscope,Y,NA,NA
15635,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_1,Fiber,Blue,G_CW_3_Stereoscope_aboGe500_1-6,NA,NA,NA,no width measurements - length / diameter measurements only,179.53,1,1,Stereoscope,Y,NA,NA
15636,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_2,Fiber,Blue,G_CW_3_Stereoscope_aboGe500_1-6,NA,NA,NA,no width measurements - length / diameter measurements only,2035.3,1,1,Stereoscope,Y,NA,NA
15637,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_3,Fiber,Blue,G_CW_3_Stereoscope_aboGe500_1-6,NA,NA,NA,no width measurements - length / diameter measurements only,1013.6,1,1,Stereoscope,Y,NA,NA
15638,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_4,Fiber,Blue,G_CW_3_Stereoscope_aboGe500_1-6,NA,NA,NA,no width measurements - length / diameter measurements only,2579.6,1,1,Stereoscope,Y,NA,NA
15639,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_5,Fiber,Blue,G_CW_3_Stereoscope_aboGe500_1-6,NA,NA,NA,no width measurements - length / diameter measurements only,322.51,1,1,Stereoscope,Y,NA,NA
15640,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_6,Fiber,Blue,G_CW_3_Stereoscope_aboGe500_1-6,NA,NA,NA,no width measurements - length / diameter measurements only,1531.2,1,1,Stereoscope,Y,NA,NA
15641,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_7,Pellet,Blue,G_CW_3_Stereoscope_aboGe500_7-9,NA,NA,NA,no width measurements - length / diameter measurements only,1187.694,1,1,Stereoscope,Y,NA,NA
15642,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_8,Pellet,Blue,G_CW_3_Stereoscope_aboGe500_7-9,NA,NA,NA,no width measurements - length / diameter measurements only,1098.811,1,1,Stereoscope,Y,NA,NA
15643,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_9,Pellet,Blue,G_CW_3_Stereoscope_aboGe500_7-9,NA,NA,NA,no width measurements - length / diameter measurements only,1170.24,1,1,Stereoscope,Y,NA,NA
15644,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_10,Sphere,Clear,G_CW_3_Stereoscope_aboGe500_10-12,NA,NA,NA,no width measurements - length / diameter measurements only,1050.6,1,1,Stereoscope,Y,NA,NA
15645,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_11,Sphere,Clear,G_CW_3_Stereoscope_aboGe500_10-12,NA,NA,NA,no width measurements - length / diameter measurements only,968.54,1,1,Stereoscope,Y,NA,NA
15646,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_12,Sphere,Clear,G_CW_3_Stereoscope_aboGe500_10-12,NA,NA,NA,no width measurements - length / diameter measurements only,1069.8,1,1,Stereoscope,Y,NA,NA
15647,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_13,Fiber,Gold,G_CW_3_Stereoscope_aboGe500_13-15,NA,NA,NA,no width measurements - length / diameter measurements only,3499.2,1,1,Stereoscope,Y,NA,NA
15648,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_14,Fiber,Gold,G_CW_3_Stereoscope_aboGe500_13-15,NA,NA,NA,no width measurements - length / diameter measurements only,2731.9,1,1,Stereoscope,Y,NA,NA
15649,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_15,Fiber,Gold,G_CW_3_Stereoscope_aboGe500_13-15,NA,NA,NA,no width measurements - length / diameter measurements only,2020.2,1,1,Stereoscope,Y,NA,NA
15650,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_16,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,122.7817,1,1,Stereoscope,Y,NA,NA
15651,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_17,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,88.29839,1,1,Stereoscope,Y,NA,NA
15652,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_18,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,70.23196,1,1,Stereoscope,Y,NA,NA
15653,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_19,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,233.9659,1,1,Stereoscope,Y,NA,NA
15654,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_20,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,284.6851,1,1,Stereoscope,Y,NA,NA
15655,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_21,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,122.2345,1,1,Stereoscope,Y,NA,NA
15656,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_22,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,55.48694,1,1,Stereoscope,Y,NA,NA
15657,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_23,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,55.63876,1,1,Stereoscope,Y,NA,NA
15658,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_24,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,340.6485,1,1,Stereoscope,Y,NA,NA
15659,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_25,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,481.9309,1,1,Stereoscope,Y,NA,NA
15660,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_26,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,390.4467,1,1,Stereoscope,Y,NA,NA
15661,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_27,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,116.6748,1,1,Stereoscope,Y,NA,NA
15662,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_28,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,217.3153,1,1,Stereoscope,Y,NA,NA
15663,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_29,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,225.8788,1,1,Stereoscope,Y,NA,NA
15664,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_30,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,200.6079,1,1,Stereoscope,Y,NA,NA
15665,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_31,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,71.63791,1,1,Stereoscope,Y,NA,NA
15666,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_32,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,75.17472,1,1,Stereoscope,Y,NA,NA
15667,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_33,Fragment,Green,G_CW_3_Stereoscope_aboGe500_16-33,NA,NA,NA,no width measurements - length / diameter measurements only,46.99704,1,1,Stereoscope,Y,NA,NA
15668,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_34,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,645.1049,1,1,Stereoscope,Y,NA,NA
15669,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_35,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,668.9743,1,1,Stereoscope,Y,NA,NA
15670,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_36,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,644.2708,1,1,Stereoscope,Y,NA,NA
15671,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_37,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,650.5028,1,1,Stereoscope,Y,NA,NA
15672,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_38,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,635.3159,1,1,Stereoscope,Y,NA,NA
15673,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_39,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,599.615,1,1,Stereoscope,Y,NA,NA
15674,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_40,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,688.8926,1,1,Stereoscope,Y,NA,NA
15675,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_41,Sphere,Green,G_CW_3_Stereoscope_aboGe500_34-41,NA,NA,NA,no width measurements - length / diameter measurements only,660.7955,1,1,Stereoscope,Y,NA,NA
15676,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_42,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,48.68475,1,1,Stereoscope,Y,NA,NA
15677,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_43,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,50.44044,1,1,Stereoscope,Y,NA,NA
15678,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_44,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,128.5917,1,1,Stereoscope,Y,NA,NA
15679,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_45,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,131.0284,1,1,Stereoscope,Y,NA,NA
15680,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_46,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,48.52544,1,1,Stereoscope,Y,NA,NA
15681,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_47,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,90.18692,1,1,Stereoscope,Y,NA,NA
15682,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_48,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,145.9375,1,1,Stereoscope,Y,NA,NA
15683,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_49,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,114.9168,1,1,Stereoscope,Y,NA,NA
15684,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_50,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,70.18488,1,1,Stereoscope,Y,NA,NA
15685,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_51,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,58.49879,1,1,Stereoscope,Y,NA,NA
15686,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_52,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,64.37532,1,1,Stereoscope,Y,NA,NA
15687,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_53,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,59.51712,1,1,Stereoscope,Y,NA,NA
15688,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_54,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,248.6569,1,1,Stereoscope,Y,NA,NA
15689,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_55,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,131.6836,1,1,Stereoscope,Y,NA,NA
15690,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_56,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,73.76971,1,1,Stereoscope,Y,NA,NA
15691,G,G_CW_3,CW,>500 um,G_CW_3_Stereoscope_aboGe500_57,Fragment,Grey,G_CW_3_Stereoscope_aboGe500_42-100,NA,NA,NA,no width measurements - length / diameter measurements only,54.19472,1,1,Stereoscope,Y,NA,NA
